Name	451Lu_DMSO_1	451Lu_DMSO_2	451Lu_Corin_1	451Lu_Corin_2	451Lu_PLX_1	451Lu_PLX_2	451Lu_PLX_Corin_1	451Lu_PLX_Corin_2	1205Lu_DMSO_1	1205Lu_DMSO_2	1205Lu_Corin_1	1205Lu_Corin_2	1205Lu_PLX_1	1205Lu_PLX_2	1205Lu_PLX_Corin_1	1205Lu_PLX_Corin_2
ENSG00000111879.20	15.2214507	15.28272608	105.8204352	88.26806524	18.25324946	26.08172953	74.6004255	85.01635511	9.220364611	13.42544045	82.77682572	63.72141801	7.429398744	7.750088164	69.8669587	57.88510317
ENSG00000111885.7	69.34216429	61.13090431	893.4020346	858.047704	65.32741911	59.89137892	1326.106071	1408.688719	590.1033351	577.2939393	1425.830823	1393.906019	645.296348	561.3278141	1589.726452	1576.182891
ENSG00000160307.10	3807.053947	3827.367712	3067.925239	3129.410825	3433.532292	3421.536518	2164.525779	2211.501389	1.844072922	10.54856035	71.39501219	62.83639831	13.79745481	13.28586542	44.55284323	55.98723094
ENSG00000111907.21	219.865399	239.7477653	245.4687144	242.223993	256.5061897	251.1573955	232.70879	245.3636578	0.922036461	0	80.70740508	74.34165434	2.122685355	3.321466356	70.87952332	55.98723094
ENSG00000135547.9	87.94615959	72.59294887	244.6013337	264.8041957	75.89508984	85.97310845	260.5447696	265.8106293	3.688145844	6.712720225	42.42312318	30.97568931	4.245370711	11.07155452	34.42719704	26.57021129
ENSG00000146374.14	0	0	6.939044929	1.026372852	0	0	1.113439187	4.304625575	1.844072922	2.876880096	71.39501219	78.76675281	5.306713388	3.321466356	53.6659248	61.68084764
ENSG00000166881.10	282.4424741	287.5062843	127.5049506	106.7427766	317.0301221	293.6609547	41.1972499	35.51316099	706.2799292	733.6044246	131.4082108	148.6833087	688.8113978	693.0793129	225.80191	191.6850958
ENSG00000198945.7	52.4294413	69.72743773	242.8665725	228.8811459	53.79905103	46.36751916	191.5115401	194.7843073	47.94589598	42.19424141	255.5734494	231.87516	48.82176317	47.60768443	211.6260053	235.3361572
ENSG00000118523.6	237.6237581	259.8063433	970.5989094	957.6058706	220.9603882	241.4974956	1340.580781	1367.794776	841.819289	886.0790697	5870.946365	5613.679922	684.5660271	711.9009556	3262.483202	3126.573699
ENSG00000078269.15	133.7458135	138.4997051	1118.417914	1149.537594	144.104601	169.0482469	1492.175526	1537.827487	1679.028396	1730.750245	1836.610821	1876.932068	1628.322549	1689.51922	1271.781161	1309.531842
ENSG00000112319.19	225.784852	234.9719135	398.1277028	423.8919877	237.2922429	269.5112051	444.2622354	472.4326569	23.05091153	21.09712071	148.9982863	141.6031511	10.61342678	13.28586542	154.9223867	129.055312
ENSG00000146411.6	37.2079906	34.38613368	169.3534631	217.5910446	26.89952551	32.84365941	217.9646283	236.5488608	2.766109383	0.958960032	43.45783351	53.98620137	0	0	52.65336018	41.75318917
ENSG00000135525.18	5.919453049	11.46204456	222.9168183	240.1712473	14.4104601	7.72791986	211.5534454	256.1252217	6.454255228	7.671680257	69.32559154	69.91655587	3.184028033	5.53577726	57.71618327	60.73191152
ENSG00000070669.17	388.3964555	363.3487228	2155.544917	2156.573581	473.3106012	425.8702077	25665.55266	25502.75422	318.5995567	319.1438166	1173.051092	1074.46701	416.4040021	491.8947743	2013.636629	2065.862396
ENSG00000118503.15	39.74489905	42.02749671	203.8344448	248.3822301	56.68114305	41.53756925	263.8850872	269.0390984	13.83054692	17.26128058	157.2759689	132.7529542	9.552084099	23.25026449	105.3067204	116.7191425
ENSG00000135540.11	817.730157	794.7017561	325.267731	336.6502953	826.1997122	894.5067239	181.4905874	157.1188335	532.9370745	556.1968186	131.4082108	140.7181314	491.4016598	498.2199534	143.7841759	138.5446732
ENSG00000112414.15	1037.595556	1023.942647	549.9193106	561.4259499	1069.256139	1082.87477	438.6950395	465.9757185	29.50516675	23.9740008	307.3089655	315.0670112	24.41088159	15.50017633	187.3244545	171.7574373
ENSG00000146416.19	73.57034504	72.59294887	229.9399992	239.1448744	85.50206324	69.55127874	241.6163035	230.5880305	70.10086467	71.87587643	325.002512	307.9868537	63.47030868	78.60803709	233.9024269	257.8895219
ENSG00000257335.8	2.53690845	3.82068152	45.10379204	41.05491407	0.96069734	6.761929878	70.14666875	59.18860166	0	0	6.208261929	13.27529542	1.061342678	0	5.062823094	4.744680588
ENSG00000228793.2	1.6912723	2.622563554	30.35832156	17.47071341	0	0	16.7015878	6.456938363	11.91160463	0.958960032	34.14544061	21.56155781	8.490741421	7.750088164	44.64701174	54.1384187
ENSG00000224080.1	7.610725349	10.50687418	7.806425545	8.210982813	3.842789359	4.829949913	7.794074306	11.83772033	52.55607828	53.7017618	10.34710322	10.62023633	32.90162301	40.96475172	12.15077543	6.642552823
ENSG00000135346.8	0	0	13.87808986	16.42196563	0	0	159.2218037	144.2049568	0	0	5.173551608	3.540078778	1.061342678	0	6.075387713	2.846808353
ENSG00000091490.11	79.48979809	71.63777849	975.8031931	1017.135496	97.03043132	82.10914852	1184.699294	1167.629687	711.812148	751.8246652	2272.223866	2212.549236	753.5533011	740.6869974	1790.214246	1932.982872
ENSG00000203722.8	2.628076483	6.686192659	40.25019032	40.02854122	4.952356359	2.897969948	52.65865886	41.97009936	3.725552864	6.767438484	14.4859445	37.56855502	9.552084099	3.321466356	50.62823094	46.78368932
ENSG00000107147.13	0	0	14.74547047	16.42196563	0	0	43.42412827	46.27472493	0.922036461	0.958960032	22.76362707	13.27529542	0	0	24.30155085	16.131914
ENSG00000181472.5	231.7043051	208.2271428	35.56260526	31.8175584	219.9996908	207.6878463	38.97037153	29.05622263	369.7366209	362.4868921	62.08261929	75.22667403	367.2245665	348.7539674	63.79157099	66.42552823
ENSG00000116396.14	124.8336541	113.6729166	142.2538906	175.510784	125.8638406	146.8304773	195.9664103	176.4896486	647.2825042	635.6898105	160.3800998	154.8811016	549.775507	549.1634972	168.1434429	114.8212702
ENSG00000087116.16	1.6912723	0.95517038	17.34761232	34.89667696	2.882092019	2.897969948	27.83597966	30.13237903	0	0.963112329	11.41078543	12.43833229	1.065853384	0	20.25129238	15.20309533
ENSG00000135333.14	0	0	39.89950834	48.23952403	0	0	41.1972499	29.05622263	0.922036461	0.958960032	37.24957158	25.66557114	0	0	27.33924471	27.51914741
ENSG00000049618.23	1131.630296	1111.818322	292.5050304	269.6702294	1122.094493	1091.520381	179.3060197	177.565805	714.5782573	691.5281353	289.511948	284.9834218	659.0938028	684.2220693	282.5055287	263.8042407
ENSG00000116574.6	3.3825446	9.551703799	127.5049506	158.0614192	4.803486699	5.795939895	145.8605334	151.7380515	138.3054692	128.5006443	240.0527946	260.1957902	139.0358908	126.2157215	245.0406378	228.6936043
ENSG00000101040.19	1837.57581	1930.408889	248.0708562	340.7557868	1769.892709	1835.380967	254.9775737	242.1351886	1641.224901	1648.452295	227.8225186	224.0099899	1571.848506	1577.696519	203.5254884	209.714882
ENSG00000165209.19	184.3486807	182.4375426	591.8762458	594.2698811	210.3927174	202.4898542	642.4544106	612.3329881	289.0907018	313.5799305	579.4377801	617.7437468	261.0902987	305.5749047	675.3806008	670.186133
ENSG00000164674.15	5.919453049	5.731022279	45.10379204	42.08128692	10.56767074	1.931979965	61.23915526	62.41707084	19.36276568	23.01504077	64.15203994	65.49145739	7.429398744	28.78604175	58.72874789	55.03829482
ENSG00000203711.14	0.84563615	1.91034076	3.469522464	2.052745703	0	0.965989983	3.34031756	7.533094756	1.844072922	2.876880096	49.66609543	23.89553175	0	3.321466356	18.22616314	16.131914
ENSG00000283740.1	0	0	6.939044929	5.131864258	0	0	95.75577004	72.10247838	0	0	140.3863923	137.3063805	0	0	143.9360606	143.5114048
ENSG00000178445.9	30.4429014	42.02749671	161.3327946	149.8504363	31.70301221	39.60558929	188.1712225	214.1551224	8.29832815	6.712720225	158.3106792	147.798289	9.552084099	5.53577726	110.3695435	116.7191425
ENSG00000272841.1	0.84563615	8.596533419	0.867380616	1.026372852	9.606973398	8.693909843	5.567195933	3.228469181	27.66109383	18.22024061	3.104130965	0.885019695	26.53356694	25.4645754	4.050258475	6.642552823
ENSG00000122420.10	0	0	0	0	0	0	1.113439187	0	1.844072922	1.917920064	20.69420643	30.09066961	1.061342678	1.107155452	15.18846928	22.77446682
ENSG00000112419.14	208.9017263	200.5857798	307.9201187	235.039383	190.2180733	175.8101768	263.8850872	263.7809983	344.1667058	352.8972918	306.2742552	335.4224642	301.4213205	300.0391275	275.4175763	256.2127517
ENSG00000198846.6	0	2.86551114	16.48023171	9.237355665	0.96069734	2.897969948	11.13439187	8.60925115	0.922036461	3.835840129	37.24957158	28.32063022	1.061342678	2.214310904	28.35180933	32.263828
ENSG00000105509.10	0	0	97.146629	107.7691494	0	0	1620.054016	1551.81752	0	0	0	0.885019695	0	0	0	0
ENSG00000139974.15	171.6641384	168.1099869	42.50165019	41.05491407	160.4364557	160.3543371	31.17629722	33.39442429	97.73586487	109.3214437	46.58783223	38.94086656	131.606492	116.2513225	28.35180933	41.25395388
ENSG00000285791.1	0	0	18.55552657	20.20261003	12.36859397	6.998442865	4.820846512	9.192635531	0.667441909	0	5.131945906	0.885019695	0	0	2.025129238	0
ENSG00000012171.20	100.6307018	101.2480603	139.8200206	137.5339621	95.10903664	100.4735841	241.6163035	255.0695123	29.50516675	23.01504077	133.4776315	140.7181314	26.53356694	17.71448723	155.9349513	152.7787149
ENSG00000117834.12	111.6239718	132.7686828	5.204283697	4.105491407	131.6155356	119.7827578	1.113439187	1.076156394	0	0	0	0	0	0	0	0
ENSG00000137474.22	6.765089199	2.86551114	52.04283697	67.74060821	1.92139468	1.931979965	130.2723848	117.3010469	0	0	10.34710322	13.27529542	1.061342678	1.107155452	4.050258475	12.33616953
ENSG00000186340.15	2.53690845	0.95517038	48.5733145	40.02854122	5.806896642	0.965989983	56.78539851	50.57935051	13575.14282	13915.46903	16541.91391	16856.97012	13157.46517	13216.11463	15514.51509	15545.47148
ENSG00000184465.16	86.05362589	88.94269578	130.974473	136.1247522	87.42345792	95.41479114	202.6459319	179.5233335	79.99385488	94.27526486	199.1610427	215.9846313	84.90741421	94.10821342	195.4249714	198.8021166
ENSG00000151136.15	0	0.95517038	104.0856739	110.848268	0	0.965989983	158.1083645	188.3273689	218.5226413	244.5348082	267.9899733	256.6557114	172.9988565	179.3591832	225.80191	249.5701989
ENSG00000285600.1	2.538709655	2.867918169	19.99320994	21.55382989	1.92139468	0.965989983	7.794074306	6.456938363	0	0	17.59007547	25.66557114	1.061342678	0	22.27642161	22.77446682
ENSG00000140022.13	10.99326995	14.3275557	241.9991919	240.1712473	24.01743349	18.35380967	258.3178913	260.4298473	0.922036461	3.118940788	101.4016115	104.432324	0	2.214310904	94.16850955	94.89361176
ENSG00000164690.8	0	0.95517038	49.44069512	32.84393125	0	0	92.41545248	95.77791905	0	0	32.07601997	44.06929018	0	0	36.45232628	49.34467811
ENSG00000237181.1	84.56361499	60.17573393	17.34761232	17.44833848	79.7378792	83.0751385	11.13439187	11.83772033	278.4550112	273.3036092	141.7553141	146.9132693	236.6794171	244.6813549	78.98004027	80.65956999
ENSG00000105963.15	5.919453049	5.731022279	200.3631876	170.0001882	2.882092019	1.931979965	218.1672742	239.9828758	78.37309919	75.75784254	182.6894891	196.0982388	63.68056066	68.64363802	167.0731621	157.0954253
ENSG00000121005.9	264.6841149	284.6407732	265.4184685	289.4371442	250.7420057	260.8172953	150.3142902	129.1387673	0	0	24.83304772	32.7457287	0	5.53577726	27.33924471	27.51914741
ENSG00000225968.7	3.3825446	3.82068152	81.53377791	74.92521817	4.803486699	6.761929878	60.12571607	75.33094756	316.2585062	304.9492902	247.2957669	270.8160265	284.4398376	270.1459303	207.5757469	224.8750854
ENSG00000124249.7	0.84563615	0.95517038	5.204283697	3.079118555	1.92139468	0	3.34031756	0	0	0	48.63138511	54.87122106	0	1.107155452	40.50258475	44.59999753
ENSG00000106003.13	5.0738169	3.82068152	112.7594801	94.42630235	0.96069734	1.931979965	113.570797	108.6917958	94.96975549	70.96304238	428.3700731	415.9592564	70.04861673	81.92950345	723.9837025	693.6723019
ENSG00000198286.9	0	0	25.15403787	22.58020274	0	0	47.87788502	54.88397608	0	0.958960032	8.277682572	6.195137862	0	1.107155452	12.15077543	13.28510565
ENSG00000169894.18	0	0	154.3937497	156.0086735	0	0	163.6755604	173.2611794	0	0	163.4842308	151.3383678	1.061342678	2.214310904	183.274196	180.2978623
ENSG00000075618.18	5.919453049	4.775851899	1482.353473	1486.187889	7.685578718	5.795939895	1650.116874	1651.900064	15849.80677	15732.69829	15754.49936	15543.60089	15541.24083	15402.74665	13521.78792	13547.96095
ENSG00000154265.16	335.7175515	342.9061664	398.9950834	407.4700221	312.2266354	326.5046141	261.6582088	251.8205961	35.03738552	33.56360112	56.90906769	84.07687098	29.71759497	30.96270937	82.01773412	77.81276164
ENSG00000254416.6	3.3825446	3.82068152	20.39818995	22.58020274	0.96069734	1.931979965	1.43699348	7.445603242	1.844072922	0	39.88725513	34.57807347	2.122685355	2.214310904	51.07112671	58.17386443
ENSG00000062282.15	10.99326995	5.731022279	506.5502798	491.632596	9.606973398	11.59187979	347.3930262	340.0654204	127.2410316	149.5996829	195.5602508	212.4047267	131.606492	145.0373642	364.5232628	366.2893414
ENSG00000146576.13	193.6506783	200.5857798	255.8772817	280.1997885	187.3359813	200.9259164	298.401702	261.5060037	451.7978659	449.7522551	635.3121374	627.4789634	483.972261	410.7546727	593.3628666	553.2297565
ENSG00000187775.16	0	0.95517038	5.204283697	3.079118555	0	0	13.36127024	12.91387673	0.922036461	0	37.24957158	20.35545297	1.061342678	3.321466356	18.22616314	22.77446682
ENSG00000106392.10	190.2681337	191.9892464	660.0766488	713.3291319	171.9648238	179.6741368	562.666472	549.9159172	252.6379903	239.740008	1137.146643	1075.298929	223.943305	252.431443	1076.35619	1074.195685
ENSG00000003147.19	32.1341737	36.29647444	89.34020346	89.2944381	41.3503349	44.4355392	108.0036011	108.6917958	4.610182305	7.89739068	54.83964704	33.63074839	7.429398744	6.642932712	43.54027861	31.31489188
ENSG00000115112.8	1.6912723	0.95517038	35.56260526	29.7648127	5.764184039	2.897969948	42.31068909	37.66547378	0	0	1.034710322	1.770039389	0	0	2.025129238	3.79574447
ENSG00000121454.6	0	0	52.91021758	54.39776114	0	0	55.67195933	36.58931739	7.376291689	8.630640289	38.2842819	50.44612259	15.92014016	7.750088164	66.82926484	54.0893587
ENSG00000159871.15	0	0	3.469522464	5.131864258	0	0	2.323981405	8.60925115	2.766109383	0	32.13530887	25.66557114	1.061342678	1.107155452	35.43976166	39.86945609
ENSG00000136826.15	7.610725349	1.91034076	189.0889743	180.6416219	4.803486699	2.897969948	187.0577833	200.1650892	244.3396622	209.053287	473.8973273	469.9454578	227.127333	249.1099767	486.031017	488.7021006
ENSG00000106546.14	268.9122957	314.251055	1749.498029	1682.748554	376.2772878	342.614429	1638.982483	1597.71559	326.8656136	355.7741719	1781.771174	1789.925782	333.2616008	374.968087	1864.647871	1807.618921
ENSG00000113494.17	0	0	58.98188189	71.84609962	0	0	83.50793899	89.32098068	4.610182305	6.712720225	214.1850366	192.0492737	9.552084099	16.60733178	110.3695435	124.3106314
ENSG00000113594.10	199.5701314	180.5272018	994.8855667	943.2366507	155.632969	144.8984974	1164.434701	1194.533597	1880.954381	1879.561663	3374.190359	3305.433506	2012.326944	2008.37999	3137.937754	3169.446633
ENSG00000004846.16	269.7731533	316.1919612	30.36604125	30.81161037	280.549562	257.9338152	16.70871381	11.8711888	0.997698773	0	0	0	0	2.214310904	0	0
ENSG00000170775.3	35.5167183	40.11715595	159.3621058	172.3331337	28.82092019	28.01370949	162.5164702	178.1684526	41.4498725	36.44048122	224.2372473	245.1088595	44.57639246	45.39337353	208.5883115	223.8843961
ENSG00000287160.1	3.232993847	10.15193287	60.88231282	51.54126286	17.28649972	27.24951482	35.15695366	32.85537755	17.94596446	26.11804364	56.50170223	54.9177731	12.80520554	4.301409646	78.76446526	57.20101512
ENSG00000086548.9	0	0	23.41927663	28.73843985	0	0	17.81502698	13.99003312	0	0	2.069420643	8.850196945	0	0	6.075387713	3.79574447
ENSG00000136235.16	12708.22006	12523.23885	18554.13876	18462.90804	14696.7479	14539.11523	13483.74855	13094.671	0.922036461	5.781119323	60.01319865	53.98620137	1.061342678	2.214310904	35.43976166	29.66241452
ENSG00000107864.15	17.75835915	19.1034076	44.23641142	28.80145914	21.13534148	16.4218297	18.92846617	31.20853542	3.69815916	7.671680257	39.31899222	35.42016971	7.429398744	5.53577726	47.59053708	43.69328907
ENSG00000119862.13	197.0332229	188.1685648	303.5832156	332.5448039	213.2748094	191.2660165	263.8850872	232.4497811	46.10182305	47.94800161	237.983374	226.5650418	37.14699372	50.92915079	228.8396039	171.7574373
ENSG00000140553.18	1751.337836	1651.489587	2474.636898	2430.450913	1809.031519	1772.620598	2420.616792	2399.882566	1171.926783	1192.94628	1089.549969	1131.05517	1137.75935	1106.052725	1339.622991	1244.05525
ENSG00000125148.7	979.2466616	1020.991171	4368.796666	4537.922817	1230.653292	1339.741167	17129.37113	17352.05331	10317.4958	9865.780811	14386.92272	14553.79487	8917.369337	8990.069055	8276.389299	8552.343696
ENSG00000183570.16	21.9865399	17.19306684	228.121102	210.4064346	23.05673616	22.2177696	247.1834994	234.6483686	41.49164075	41.23528138	81.12863565	76.11169373	49.88310585	48.71483989	166.8422974	158.4723316
ENSG00000162040.7	0	0	19.08237355	18.47471133	0	0	22.26878373	17.2185023	0	0	4.138841286	7.965177251	0	0	8.100516951	11.38723341
ENSG00000106069.22	141.3387805	157.6031127	209.9061091	231.9602645	146.986693	141.5339543	177.3085098	178.6419614	5.532218767	7.671680257	140.7206037	137.1780527	5.306713388	7.750088164	98.21876803	130.0042481
ENSG00000142920.17	43.9730798	45.84817823	176.0808672	173.4590647	58.60436305	42.50587761	183.730827	237.8327153	22.13440728	22.05608074	107.6098734	106.2023633	19.10544181	22.14310904	138.7213528	114.8212702
ENSG00000078549.14	0	0	55.51235943	61.5823711	0	0	51.21820258	50.57935051	2.766109383	0.958960032	157.2759689	169.9237813	1.061342678	1.107155452	171.1234206	156.5744594
ENSG00000183054.11	156.1737754	89.09112926	904.6085921	640.730701	88.02418197	387.5851267	508.2738543	518.9807255	396.7071094	434.7991913	131.2250671	831.3512152	439.0933859	429.5796368	440.7784917	681.3437239
ENSG00000237004.4	24.17208653	16.43361087	10.59774311	13.34284707	24.06988757	18.97185006	11.13439187	18.01281333	22.48155401	23.17605016	39.75977882	48.32650042	23.6973409	29.5399039	32.61865537	28.1713512
ENSG00000177283.7	87.94615959	94.56186761	525.6326533	531.6611372	99.91252334	89.83706838	551.1523973	511.174287	160.4343442	156.3104852	728.4360664	794.7476857	146.4652895	156.1089187	580.1995266	553.2297565
ENSG00000186472.20	88.79179574	91.69635647	373.8410455	409.5227678	85.50206324	94.66701829	572.3077419	596.1906422	65.46458874	70.00408235	250.3998978	285.8613613	61.5578753	64.21501621	254.1537193	284.6808353
ENSG00000164619.10	0.84563615	1.91034076	28.62356033	27.7398817	0.96069734	1.931979965	28.94941885	40.89394296	60.86242815	63.29136212	99.33219087	110.6274618	49.88310585	56.46492805	79.99260489	89.19999505
ENSG00000236384.7	0	0.95517038	20.81713479	30.79118555	1.92139468	0.965989983	27.83597966	40.89394296	0	0	5.173551608	1.770039389	0	0	3.037693856	6.642552823
ENSG00000164542.12	38.05362675	34.38613368	176.0782651	180.6416219	30.74231487	27.04771951	152.5411686	136.671862	90.35957319	84.38848283	223.5129501	238.0702978	99.7662117	96.32252432	181.2490668	209.714882
ENSG00000172817.4	1232.09187	1257.00422	286.2356033	250.4349758	1142.269137	1159.187979	184.830905	202.317402	0	0	11.38181354	10.62023633	0	1.107155452	10.12564619	4.744680588
ENSG00000155849.15	2.53690845	0	61.58402374	63.6351168	0.966903445	5.795939895	77.94074306	68.87411682	7.376291689	7.671680257	133.4797009	153.1632784	13.79745481	11.07155452	128.5967192	92.06843915
ENSG00000204366.4	55.81198589	57.31022279	13.87808986	11.29010137	58.60253773	57.95939895	13.36127024	16.14234591	30.42720322	39.31736132	10.34710322	4.425098473	37.14699372	29.8931972	12.15077543	11.38723341
ENSG00000170873.18	5.919453049	3.82068152	88.47282284	75.95159102	2.882092019	1.931979965	56.78539851	72.10247838	15.67461984	14.38440048	128.3040799	144.2582102	25.47222426	28.78604175	116.4449312	137.595737
ENSG00000078053.17	1.6912723	4.775851899	334.8089178	363.3359895	5.764184039	4.829949913	261.6582088	284.105288	90.35957319	83.4295228	681.8741019	701.8206178	91.27547028	88.57243616	604.5010774	561.7701816
ENSG00000196415.10	0	0	6.939044929	7.184609962	0	0.965989983	14.47470942	12.91387673	0	0	22.76362707	23.01051206	0	0	18.22616314	10.43829729
ENSG00000164543.7	136.9930563	131.8135124	1223.006669	1109.509053	199.8250467	170.0142369	2007.530853	2128.637347	1932.588422	1928.468625	1790.048856	1754.994054	1905.110106	1877.735647	1726.422675	1691.004162
ENSG00000259807.2	0	0	0	0	0	0	0	0	462.4667498	456.5858043	76.56142429	80.72680593	381.0103465	447.8023084	38.71723082	33.21276412
ENSG00000058404.20	0	0	36.42998588	24.63294844	0	0	28.94941885	31.20853542	16.5966563	23.9740008	54.83964704	45.13600442	20.16551088	14.39302088	39.49002013	39.85531694
ENSG00000182511.12	219.0197628	200.5857798	19.94975417	24.63294844	197.903652	213.4837861	21.15534454	20.44697148	0	2.876880096	1.034710322	1.770039389	0	2.214310904	2.025129238	1.897872235
ENSG00000107611.15	119.2346971	97.42737875	99.74877085	104.6900309	118.8872565	111.088848	73.48698631	54.88397608	6.454255228	8.630640289	52.7702264	42.49386662	11.44997708	16.60733178	43.54027861	44.59999753
ENSG00000229628.1	0	0	0	0	0	0	1.113439187	1.076156394	0	0	20.69420643	7.080157556	0	0	16.2010339	12.33616953
ENSG00000196517.11	167.4359577	151.8720904	15.61285109	22.58020274	149.868785	191.2660165	21.15534454	27.98006624	75.60698981	70.00408235	12.41652386	13.27529542	83.84607153	84.14381435	18.22616314	9.489361176
ENSG00000136205.17	2273.915607	2302.915786	495.2743318	500.8699516	2208.643184	2284.566309	292.8345061	287.3337571	6544.624021	6508.461738	1108.174754	1075.316629	6474.190334	6657.325733	1034.84104	961.2722871
ENSG00000179869.15	5.919453049	7.643617241	2.603121988	6.643495931	6.72586129	4.655752939	8.9125017	2.152312788	10.14359972	13.42745427	71.41963829	71.72279256	12.73611213	8.952204339	35.43976166	33.48007942
ENSG00000106078.19	21.9865399	28.6551114	500.4786155	470.0787661	23.05673616	35.74162935	494.3669988	492.8796284	10.14240107	9.589600321	362.1486125	338.962543	8.490741421	9.964399068	342.2468412	337.8212579
ENSG00000132434.9	295.1270163	285.5959436	72.85997175	65.68786251	300.6982674	322.6406542	33.4031756	45.19856854	465.6284128	483.3158562	110.7140044	178.7739783	490.3403171	487.1483989	126.5705774	142.3404176
ENSG00000272269.1	27.90599295	18.14823722	0	0	23.05673616	33.80964939	0	0	24.89498445	12.46648042	0	1.770039389	18.04282552	14.39302088	3.037693856	0
ENSG00000198959.12	3.3825446	6.686192659	328.7372535	316.1228383	5.764184039	6.761929878	449.8294314	452.1019103	4013.882885	4054.483016	6934.628575	7090.883995	4074.49454	4043.331711	4895.749932	4829.135902
ENSG00000129422.14	575.8782181	593.1608059	1043.458881	1031.504716	653.2741911	602.7777491	803.9030927	841.5542999	10.14240107	17.26128058	260.747001	234.530219	22.28819623	12.17870997	242.0029439	213.5106265
ENSG00000187134.14	0.84563615	0	28.80224074	21.81873672	0	0	38.22280846	35.2455209	0	0	9.20278603	9.994350406	0	0	4.461936872	9.900155621
ENSG00000064300.9	11.8389061	7.641363039	3633.457401	3578.962134	8.646276058	11.59187979	5711.943027	5671.344195	57.16626059	61.37344206	2031.136361	1964.743722	66.86458869	54.25061715	2531.411547	2419.7871
ENSG00000237310.2	30.4429014	27.69994102	49.44910871	47.21315118	28.82092019	39.60558929	50.10476339	30.13237903	12.90851046	15.34336051	55.87435736	61.06635892	18.04282552	25.4645754	52.65336018	52.19148647
ENSG00000144354.14	253.690845	262.6718545	35.56260526	20.52745703	251.702703	266.6132352	28.94941885	10.76156394	830.7548514	835.254188	274.1982352	276.1261447	837.3993727	885.7243616	281.492964	279.9361547
ENSG00000185274.12	0	0	10.40856739	12.31647422	0	0	23.38222292	19.37081509	0	0	40.35370254	28.32063022	0	0	29.36437395	28.46808353
ENSG00000183166.11	0	0	6.084961257	3.080504158	0	0	7.794074306	3.228469181	0	0	98.12147632	109.4397654	0	2.214310904	210.6691318	222.0510515
ENSG00000277149.5	8.27602959	7.33460052	15.46444227	8.038572702	7.420166864	5.330487282	19.64507563	19.83937358	9.116109948	7.533781804	41.49250472	36.84620195	9.223556086	9.855521401	55.91422328	60.65817919
ENSG00000263001.6	2490.660609	2586.677802	454.6748473	443.3930719	2430.602698	2427.639085	299.3225162	294.2362242	3179.49521	3020.330928	660.820851	593.5605836	3005.457127	3006.259199	724.1477379	576.2537936
ENSG00000183087.15	0	0	58.98188189	74.92521817	0	0	31.17629722	39.81778657	158.5902713	192.7509665	267.9899733	301.7917158	203.7777941	193.7522041	317.9452903	274.242538
ENSG00000274070.2	98.57326909	113.4923894	261.6176067	250.2943627	112.660977	87.26589284	184.1205308	218.0411231	49.80951607	48.83321761	278.2346402	259.2974952	60.70975637	51.94873025	429.9126607	404.6244627
ENSG00000169442.9	8.456361499	14.3275557	46.83855327	50.29226973	14.4104601	22.2177696	116.9111146	100.0825446	0	1.917920064	2.069420643	2.655059084	0	1.107155452	1.012564619	1.897872235
ENSG00000178538.10	459.1804294	570.2367168	1517.048698	1494.398872	446.724263	452.0833118	612.3915526	659.6838694	94.96975549	89.18328299	876.3996424	850.5039264	81.72338618	77.50088164	832.3281167	865.4297392
ENSG00000177679.16	21.14090375	26.74477064	167.4044589	144.7185721	23.05673616	24.14974956	144.7470942	150.6618951	893.4533308	876.4894694	495.626244	453.1300836	826.7859459	814.8664126	389.8373782	391.9106166
ENSG00000234456.8	403.3684435	348.6410093	98.01400962	73.90449037	423.6675268	383.4980231	55.67229336	47.35088133	0	0	2.069420643	0.885019695	0	0	4.052617751	2.847064565
ENSG00000205176.3	0	0	40.05355514	32.67416918	0	0	57.7312651	49.48124052	0	0	141.8432644	117.8828533	0	0	149.114316	171.449033
ENSG00000153956.16	0	0	39.89950834	33.87030411	0.96069734	0	13.36127024	18.29465869	571.6626059	549.4840984	444.9254383	468.1754184	506.2604572	522.5773733	408.0635414	390.0127443
ENSG00000140876.11	35.5167183	26.74477064	70.38732983	57.47687969	21.13534148	37.67360932	63.60064843	71.02632199	7.376291689	1.917920064	35.18015093	27.46030258	5.306713388	5.53577726	29.60020025	35.11063635
ENSG00000075213.11	291.7444717	286.551114	198.6301611	187.8262319	320.8729115	284.0010549	200.4190536	156.0426771	17.51869276	17.26128058	168.6577824	138.948092	21.22685355	18.82164268	90.11825108	73.06808105
ENSG00000164659.15	7.610725349	4.775851899	503.0807573	506.0018159	3.842789359	4.829949913	330.6914384	323.9230745	5.532218767	4.794800161	117.9569767	118.5926391	7.429398744	6.642932712	141.7590466	122.4127592
ENSG00000005471.17	0	0	29.55746904	25.84304203	0	0	15.61375771	13.99003312	1.844072922	0	20.69420643	9.73521664	0	1.107155452	8.100516951	8.540425058
ENSG00000105784.15	0.84563615	0	35.56260526	39.00216836	0.96069734	0	57.8988377	45.19856854	17.51869276	18.22024061	146.9288657	121.2476981	14.85879749	16.60733178	124.5454481	163.2170122
ENSG00000110002.16	213.9459459	194.8547575	1017.437463	990.4498019	218.0782961	214.4497761	1073.355376	1106.288773	196.3937662	182.2024061	1326.498632	1335.494719	241.9861305	222.5382458	1174.574958	1132.080788
